route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"46-137-sj2-1","2448","137","Lemon Tree Passage to Raymond Terrace via Medowie","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-138-sj2-1","2448","138","Lemon Tree Passage to Newcastle via Newcastle Airport","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-140-sj2-1","2448","140","Lakeside Shops to Newcastle via Raymond Terrace and Hexham","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-141-sj2-1","2448","141","Raymond Terrace Town Service (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-145-sj2-1","2448","145","Stockland Green Hills to Newcastle Airport via Woodberry and Raymond Terrace","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-177-sj2-1","2448","177","Rutherford to Aberglasslyn via Budgeree (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-178-sj2-1","2448","178","Rutherford to Anambah via Rutherford Industrial Estate (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-179-sj2-1","2448","179","North Rothbury to Stockland Green Hills via Maitland","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-180-sj2-1","2448","180","Singleton Heights to Stockland Green Hills via Maitland","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-181-sj2-1","2448","181","Rutherford to Woodberry via Aberglasslyn, Maitland, Stockland Green Hills and Beresfield","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-182-sj2-1","2448","182","Rutherford to Thornton via Maitland, Stockland Green Hills and Ashtonfield","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-183-sj2-1","2448","183","Rutherford to Tenambit via Maitland and Stockland Green Hills","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-184-sj2-1","2448","184","Morpeth to Stockland Green Hills via Tenambit and East Maitland","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-185-sj2-1","2448","185","Largs to Maitland via Bolwarra and Lorn","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-186-sj2-1","2448","186","Rutherford to McKeachies (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-187-sj2-1","2448","187","Stockland Green Hills to Wilton Dr (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-189-sj2-1","2448","189","Stockland Green Hills to Thornton via Chisholm","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-192-sj2-1","2448","192","Maitland to South Maitland (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-401-sj2-1","2448","401","Singleton Town Service (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-402-sj2-1","2448","402","Singleton to Darlington and Hunterview (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-403-sj2-1","2448","403","Singleton to Singleton Heights via Hunterview (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"46-404-sj2-1","2448","404","Singleton to Hunterview via Singleton Heights (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"48-130-sj2-1","2449","130","Fingal Bay to Newcastle via Gan Gan Rd","Hunter Buses Network","3","00B5EF","FFFFFF"
"48-131-sj2-1","2449","131","Fingal Bay to Newcastle (Express Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"48-132-sj2-1","2449","132","Fingal Bay to Soldiers Point","Hunter Buses Network","3","00B5EF","FFFFFF"
"48-133-sj2-1","2449","133","Fingal Bay to Soldiers Point","Hunter Buses Network","3","00B5EF","FFFFFF"
"48-134-sj2-1","2449","134","Anna Bay to Soldiers Point","Hunter Buses Network","3","00B5EF","FFFFFF"
"48-135-sj2-1","2449","135","Nelson Bay to Raymond Terrace","Hunter Buses Network","3","00B5EF","FFFFFF"
"49-Bun-C-sj2-4","300","","Bundeena Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"50-Plm-B-sj2-4","301","","Palm Beach to Mackeral Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"50-Wag-E-sj2-4","301","","Palm Beach to Ettalong Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"51-Brk-l-sj2-4","302","","Brooklyn Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"52-Emp-B-sj2-4","303","","Woy Woy to Empire Bay Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"53-Chc-P-sj2-4","304","","Church Point Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCD-H-sj2-12","305","","Circular Quay, Luna Park, Darling Harbour Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCF-D-sj2-8","305","","Darling Harbour to Fort Denison Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCG-D-sj2-4","305","","City to Garden Island and Manly Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCL-C-sj2-10","305","","City to Lane Cove Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCL-C-sj2-11","305","","City to Lane Cove Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCL-C-sj2-12","305","","City to Lane Cove Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCS-H-sj2-7","305","","City to Shark Island Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCW-B-sj2-7","305","","Circular Quay to Watsons Bay Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCW-M-sj2-7","305","","Manly to Watsons Bay Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"54-CCZ-C-sj2-8","305","","City to Taronga Zoo Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"55-MDH-sj2-3","306","","Manly to Darling Harbour Loop Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"55-MFF-sj2-1","306","","Manly Fast Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"57-11T-6-sj2-1","700","11T6","Carlingford, then all stations to Clyde","Temporary buses","3","00B5EF","FFFFFF"
"57-12T-1-sj2-1","700","12T1","Chatswood, then all stations to Central","Temporary buses","3","00B5EF","FFFFFF"
"57-14T-1-sj2-1","700","14T1","Chatswood, then Wynyard, Town Hall, Central","Temporary buses","3","00B5EF","FFFFFF"
"57-15T-1-sj2-1","700","15T1","Chatswood, then Artarmon, St Leonards, North Sydney, Wynyard, Town Hall, Central","Temporary buses","3","00B5EF","FFFFFF"
"57-1BM-sj2-1","700","1BM","Springwood, then all stations to Blacktown","Temporary buses","3","00B5EF","FFFFFF"
"57-2BM-sj2-1","700","2BM","Bathurst, then Lithgow","Temporary buses","3","00B5EF","FFFFFF"
"57-30T-1-sj2-1","700","30T1","Richmond, then all stations to Schofields","Temporary buses","3","00B5EF","FFFFFF"
"57-31B-M-sj2-1","700","31BM","Lithgow, then Mount Victoria","Temporary buses","3","00B5EF","FFFFFF"
"57-31B-M-sj2-2","700","31BM","Lithgow, then Mount Victoria","Temporary buses","3","00B5EF","FFFFFF"
"57-32B-M-sj2-1","700","32BM","Lithgow, then all stations to Mount Victoria","Temporary buses","3","00B5EF","FFFFFF"
"57-32B-M-sj2-2","700","32BM","Lithgow, then all stations to Mount Victoria","Temporary buses","3","00B5EF","FFFFFF"
"57-33B-M-sj2-1","700","33BM","Bullaburra, then Lawson","Temporary buses","3","00B5EF","FFFFFF"
"57-34B-M-sj2-1","700","34BM","Wentworth Falls, then Bullaburra","Temporary buses","3","00B5EF","FFFFFF"
"57-3BM-sj2-2","700","3BM","Springwood, then Blaxland, Penrith","Temporary buses","3","00B5EF","FFFFFF"
"57-41B-M-sj2-1","700","41BM","Katoomba, then all stations to Penrith","Temporary buses","3","00B5EF","FFFFFF"
"57-42B-M-sj2-1","700","42BM","Katoomba, then all stations to Springwood, Blaxland, Penrith","Temporary buses","3","00B5EF","FFFFFF"
"57-43T-4-sj2-1","700","43T4","Sutherland, then all stations to Hurstville","Temporary buses","3","00B5EF","FFFFFF"
"57-45T-4-sj2-1","700","45T4","Sutherland, then Hurstville","Temporary buses","3","00B5EF","FFFFFF"
"57-4BM-sj2-1","700","4BM","Katoomba, then all stations to Blaxland, Blacktown","Temporary buses","3","00B5EF","FFFFFF"
"57-5BM-sj2-1","700","5BM","Lithgow, then all stations to Katoomba, Springwood, Blaxland, Blacktown","Temporary buses","3","00B5EF","FFFFFF"
"57-6BM-sj2-1","700","6BM","Bathurst, Lithgow, Mount Victoria, Katoomba, Springwood, Penrith, Parramatta and Central","Temporary buses","3","00B5EF","FFFFFF"
"57-70T-1-sj2-1","700","70T1","Mount Druitt, then Blacktown","Temporary buses","3","00B5EF","FFFFFF"
"57-71T-1-sj2-1","700","71T1","Penrith, then Blacktown","Temporary buses","3","00B5EF","FFFFFF"
"57-72T-1-sj2-1","700","72T1","Penrith, then all stations to Blacktown","Temporary buses","3","00B5EF","FFFFFF"
"57-86T-1-sj2-3","700","86T1","Hornsby, then Epping, Eastwood, Strathfield","Temporary buses","3","00B5EF","FFFFFF"
"57-90T-1-sj2-1","700","90T1","Strathfield, then all stations to Rhodes","Temporary buses","3","00B5EF","FFFFFF"
"58-SC0-1-sj2-3","701","SC01","Bomaderry to Kiama","Illawarra Buses Network","3","00B5EF","FFFFFF"
"58-SH1-0-sj2-1","701","SH100","Goulburn to Moss Vale","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"59-260-sj2-1","2450","260","University of Newcastle to Minmi via Wallsend, Maryland and Fletcher","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-261-sj2-1","2450","261","University of Newcastle to Fletcher via Wallsend and Maryland","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-262-sj2-1","2450","262","Charlestown to Cameron Park via Cardiff, Glendale, Edgeworth and Harper Av","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-263-sj2-1","2450","263","Charlestown to Cameron Park via Cardiff, Glendale and Edgeworth and Oakville Rd","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-267-sj2-1","2450","267","Wallsend to West Wallsend","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-268-sj2-1","2450","268","Glendale to Killingworth","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-269-sj2-1","2450","269","Charlestown to Toronto","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-270-sj2-1","2450","270","Toronto West to University of Newcastle","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-271-sj2-1","2450","271","Glendale to Toronto","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-273-sj2-1","2450","273","Fassifern to Toronto","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-274-sj2-1","2450","274","Toronto to Coal Point (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-275-sj2-1","2450","275","Toronto to Wangi via Rathmines and Fishing Point","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-276-sj2-1","2450","276","Wangi to Toronto via Fishing Point, Rathmines and Awaba","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-278-sj2-1","2450","278","Morisset to Silverwater (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-279-sj2-1","2450","279","Morisset to Sunshine (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-280-sj2-1","2450","280","Cooranbong to Morisset","Hunter Buses Network","3","00B5EF","FFFFFF"
"59-281-sj2-1","2450","281","Wangi Wangi to Lake Haven","Hunter Buses Network","3","00B5EF","FFFFFF"
"6-CRF-sj2-1","CRF","","Clarence River Ferry","Private ferry and fast ferry services","4","5AB031","FFFFFF"
"6-150-sj2-1","B072","150","Taree to Newcastle via Forster, Hawks Nest and Tea Gardens","Private bus services","3","00B5EF","FFFFFF"
"6-151-sj2-1","B072","151","Taree to Newcastle via Forster and The Rock","Private bus services","3","00B5EF","FFFFFF"
"6-152-sj2-1","B072","152","Hawks Nest to Newcastle","Private bus services","3","00B5EF","FFFFFF"
"6-153-sj2-1","B072","153","Bulahdelah to Upper Myall (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-154-sj2-1","B072","154","Bulahdelah to Taree (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-17N-sj2-1","B085","17N","Glen Innes to Emmaville","Private bus services","3","00B5EF","FFFFFF"
"6-301-sj2-1","WHC","301","Wingham North Side to Wingham Town","Private bus services","3","00B5EF","FFFFFF"
"6-302-sj2-1","WHC","302","Wingham Town to Wingham South Side (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-303-sj2-1","B067","303","Stockland Forster to Tuncurry via Great Lakes TAFE (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-304-sj2-1","B067","304","Stockland Forster to Tuncurry via Shangri La Caravan Park (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-305-sj2-1","B067","305","Forster to Stockland Forster via Forster Golf Club and One Mile","Private bus services","3","00B5EF","FFFFFF"
"6-306-sj2-1","B067","306","Stockland Forster to Forster Keys via Lakes Estate (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-307-sj2-1","B067","307","Coomba Park to Forster","Private bus services","3","00B5EF","FFFFFF"
"6-308-sj2-1","B067","308","Gloucester to Forster via Nabiac and Failford","Private bus services","3","00B5EF","FFFFFF"
"6-309-sj2-1","B066","309","Forster to Taree via Blackhead and Diamond Beach","Private bus services","3","00B5EF","FFFFFF"
"6-310-sj2-1","B066","310","Forster to Taree","Private bus services","3","00B5EF","FFFFFF"
"6-311-sj2-1","B066","311","Taree to Taree North via Chatham (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-311-1-sj2-1","B066","311-1","Taree to Cundletown via Taree North and Chatham (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-312-sj2-1","B066","312","Cundletown to Taree","Private bus services","3","00B5EF","FFFFFF"
"6-313-sj2-1","B066","313","Taree to Taree West (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-314-sj2-1","B066","314","Taree to Old Bar (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-315-sj2-1","B066","315","Taree to Manning Point (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-316-sj2-1","B069","316","Taree to Krambach via Tinonee (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-318-sj2-1","WHC","318","Elands to Wingham","Private bus services","3","00B5EF","FFFFFF"
"6-319-sj2-1","B066","319","Wingham to Taree","Private bus services","3","00B5EF","FFFFFF"
"6-320-sj2-1","B066","320","Harrington to Taree via Coopernook and Cundletown","Private bus services","3","00B5EF","FFFFFF"
"6-321-sj2-1","B066","321","Lansdowne to Taree","Private bus services","3","00B5EF","FFFFFF"
"6-322-sj2-1","B073","322","Lighthouse Plaza to Port Macquarie via Shelly Beach","Private bus services","3","00B5EF","FFFFFF"
"6-324-sj2-1","B073","324","Lighthouse Beach to Port Macquarie via Private Hospital","Private bus services","3","00B5EF","FFFFFF"
"6-325-sj2-1","B073","325","The Ruins Way to Port Macquarie","Private bus services","3","00B5EF","FFFFFF"
"6-327-sj2-1","B073","327","Settlement City Shopping Centre to St Agnes Village (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-328-sj2-1","B073","328","Settlement Point to Base Hospital","Private bus services","3","00B5EF","FFFFFF"
"6-329-sj2-1","B073","329","Settlement City Shopping Centre to Waniora Pkwy at Koala St (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-332-sj2-1","B073","332","Laurieton to Camden Head (Loop Service) via Dunbogan","Private bus services","3","00B5EF","FFFFFF"
"6-334-sj2-1","B073","334","Lighthouse Plaza to Port Macquarie","Private bus services","3","00B5EF","FFFFFF"
"6-334-K-sj2-1","B073","334K","Kendall to Port Macquarie via Laurieton","Private bus services","3","00B5EF","FFFFFF"
"6-335-sj2-1","B073","335","Base Hospital to Port Central","Private bus services","3","00B5EF","FFFFFF"
"6-335-W-sj2-1","B073","335W","Wauchope to Port Macquarie","Private bus services","3","00B5EF","FFFFFF"
"6-339-sj2-1","B073","339","Beechwood to Wauchope","Private bus services","3","00B5EF","FFFFFF"
"6-340-sj2-1","B073","340","Kempsey to Port Macquarie","Private bus services","3","00B5EF","FFFFFF"
"6-341-sj2-1","B073","341","Port Macquarie Airport to Port Macquarie","Private bus services","3","00B5EF","FFFFFF"
"6-WST-1-sj2-1","B065","341","Kempsey to West Kempsey via Tozer St (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-EST-1-sj2-1","B065","342","Kempsey to East Kempsey (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-STH-1-sj2-1","B065","343","Kempsey to South Kempsey (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-345-sj2-1","B073","345","Kempsey to Crescent Head (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-WST-2-sj2-1","B065","346","Kempsey to West Kempsey via North St and Kemp St (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-SWR-sj2-1","B065","348","South West Rocks to Kempsey","Private bus services","3","00B5EF","FFFFFF"
"6-WST-3-sj2-1","B065","349","Kempsey to West Kempsey via North St and Sea St (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-350-sj2-1","B073","350","South West Rocks to Kempsey via Frederickton and Smithtown","Private bus services","3","00B5EF","FFFFFF"
"6-353-sj2-1","B073","353","Kempsey to Collombatti Link (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-354-sj2-1","B073","354","Aldavilla to Kempsey via Greenhill","Private bus services","3","00B5EF","FFFFFF"
"6-355-sj2-1","B073","355","Bellbrook to Kempsey","Private bus services","3","00B5EF","FFFFFF"
"6-355-1-sj2-1","B073","355-1","Bellbrook to Kempsey via Aldavilla","Private bus services","3","00B5EF","FFFFFF"
"6-362-sj2-1","B052","362","Boambee to Coffs Harbour via SCU, Coffs Harbour Campus and CH Base Hospital","Private bus services","3","00B5EF","FFFFFF"
"6-362-C-sj2-1","B052","362C","Sawtell to Coffs Harbour via Toormina and SCU, Coffs Harbour Campus","Private bus services","3","00B5EF","FFFFFF"
"6-362-W-sj2-1","B052","362W","Toormina to Boambee (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-363-sj2-1","B052","363","Boambee to Coffs Harbour via Pacific Hwy","Private bus services","3","00B5EF","FFFFFF"
"6-364-sj2-1","B052","364","Sawtell to Coffs Harbour via Hogbin Dr (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-372-sj2-1","B057","372","Grafton to Coffs Harbour","Private bus services","3","00B5EF","FFFFFF"
"6-384-sj2-1","B055","384","Grafton to Lawrence","Private bus services","3","00B5EF","FFFFFF"
"6-385-sj2-1","B055","385","Maclean to Lawrence","Private bus services","3","00B5EF","FFFFFF"
"6-411-sj2-1","B013","411","Muswellbrook to Muswellbrook Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-412-sj2-1","B013","412","Muswellbrook to Muswellbrook North (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-413-sj2-1","B013","413","Muswellbrook to Highbrook (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-414-sj2-1","B013","414","Muswellbrook to Scone via Aberdeen (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-415-sj2-1","B013","415","Muswellbrook to Scone via Denman (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-416-sj2-1","B013","416","Muswellbrook to Denman","Private bus services","3","00B5EF","FFFFFF"
"6-418-sj2-1","B013","418","Muswellbrook to Jeans St at Lynch St (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-419-sj2-1","B013","419","Muswellbrook to Lonhro Pl at Queen St (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-428-sj2-1","B011","428","Quirindi to Tamworth","Private bus services","3","00B5EF","FFFFFF"
"6-428-S-sj2-1","B011","428S","Werris Creek to Tamworth Shoppers Service","Private bus services","3","00B5EF","FFFFFF"
"6-428-T-sj2-1","B011","428T","Quirindi Town (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-430-sj2-1","B011","430","Tamworth to Oxley Vale via Tamworth Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-431-sj2-1","B011","431","Tamworth to North Tamworth via Tamworth Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-433-sj2-1","B011","433","Tamworth to South Tamworth (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-435-sj2-1","B011","435","Tamworth to South Tamworth and Calala (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-437-B-sj2-1","B010","437","Tamworth to Coledale and Westdale via South Tamworth (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-437-A-sj2-1","B010","437","Tamworth to Coledale and Westdale via Taminda (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-443-sj2-1","B011","443","Manilla to Tamworth","Private bus services","3","00B5EF","FFFFFF"
"6-444-sj2-1","B011","444","Bendemeer to Tamworth","Private bus services","3","00B5EF","FFFFFF"
"6-451-sj2-1","B004","451","Gunnedah CBD to South Gunnedah (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-452-sj2-1","B004","452","Gunnedah CBD to South East Gunnedah (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-455-sj2-1","B001","455","Gunnedah to Curlewis","Private bus services","3","00B5EF","FFFFFF"
"6-457-A-sj2-1","B005","457A","Narrabri West to Narrabri","Private bus services","3","00B5EF","FFFFFF"
"6-457-B-sj2-1","B005","457B","Narrabri to Narrabri West","Private bus services","3","00B5EF","FFFFFF"
"6-457-C-sj2-1","B005","457C","Narrabri Town (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-463-sj2-1","B002","463","Moree to Moree South (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-464-sj2-1","B002","464","Moree to Moree East (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-465-sj2-1","B002","465","Moree to Moree North (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-471-sj2-1","B041","471","Inverell CBD to Ross Hill and Southside","Private bus services","3","00B5EF","FFFFFF"
"6-472-sj2-1","B041","472","Inverell CBD to Belgravia","Private bus services","3","00B5EF","FFFFFF"
"6-480-sj2-2","B040","480","Uralla to Armidale","Private bus services","3","00B5EF","FFFFFF"
"6-481-sj2-2","B040","481","University of New England to Armidale via Niagara St","Private bus services","3","00B5EF","FFFFFF"
"6-482-sj2-2","B040","482","University of New England to Armidale via Donnelly St","Private bus services","3","00B5EF","FFFFFF"
"6-483-sj2-2","B040","483","Armidale to South Hill via Soudan Heights (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-484-sj2-1","B040","484","Armidale to North Hill via Duval HS (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-485-sj2-2","B040","485","University of New England to Armidale via Armidale Station","Private bus services","3","00B5EF","FFFFFF"
"6-560-sj2-1","B012","560","Mudgee to Mudgee East","Private bus services","3","00B5EF","FFFFFF"
"6-561-sj2-1","B012","561","Mudgee to Mudgee West via Mudgee HS","Private bus services","3","00B5EF","FFFFFF"
"6-562-sj2-1","B012","562","Mudgee to Mudgee South","Private bus services","3","00B5EF","FFFFFF"
"6-563-sj2-1","B012","563","Mudgee to Mudgee North via Putta Bucca","Private bus services","3","00B5EF","FFFFFF"
"6-601-sj2-1","B061","601","Kingscliff TAFE to West Tweed","Private bus services","3","00B5EF","FFFFFF"
"6-602-sj2-1","B061","602","Banora Point to Tweed Heads","Private bus services","3","00B5EF","FFFFFF"
"6-603-sj2-3","B061","603","Pottsville to Tweed Heads","Private bus services","3","00B5EF","FFFFFF"
"6-604-sj2-1","B061","604","Vintage Lakes and Hillcrest to Tweed Heads","Private bus services","3","00B5EF","FFFFFF"
"6-605-sj2-1","B061","605","Murwillumbah to Tweed Heads","Private bus services","3","00B5EF","FFFFFF"
"6-606-sj2-1","B061","606","Fingal to Tweed Heads","Private bus services","3","00B5EF","FFFFFF"
"6-607-sj2-1","B061","607","Flame Tree Park to Tweed Heads","Private bus services","3","00B5EF","FFFFFF"
"6-608-sj2-1","B061","608","Bilambil Heights to Tweed Heads","Private bus services","3","00B5EF","FFFFFF"
"6-610-sj2-1","B082","610","Byron Bay to Lismore","Private bus services","3","00B5EF","FFFFFF"
"6-616-sj2-1","B058","616","Murwillumbah to Pottsville via Bogangar and Mooball (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-621-A-sj2-1","B056","621A","Sunnyside Mall to Golden Links (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-621-B-sj2-1","B056","621B","Sunnyside Mall to Barnby Estate (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-622-sj2-1","B056","622","Sunnyside Mall to East Murwillumbah via Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-623-sj2-1","B056","623","Sunnyside Mall to Greenhills (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-625-sj2-1","B056","625","Uki to Murwillumbah","Private bus services","3","00B5EF","FFFFFF"
"6-626-sj2-1","B050","626","Tyalgum to Murwillumbah","Private bus services","3","00B5EF","FFFFFF"
"6-630-sj2-1","B086","630","Murwillumbah to Nimbin (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-635-sj2-1","B082","635","Lismore to Mullimbimby, Brunswick Head and Byron Bay","Private bus services","3","00B5EF","FFFFFF"
"6-637-B-sj2-1","B048","637B","Byron Bay to Byron Hills via Suffolk Park and Baywood Chase","Private bus services","3","00B5EF","FFFFFF"
"6-637-S-sj2-1","B048","637S","Byron Bay to Sunrise Beach via Arts and Industry Estate (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-640-sj2-1","B048","640","Mullumbimby to Ballina via Byron Bay, Suffolk Park and Lennox Head","Private bus services","3","00B5EF","FFFFFF"
"6-641-sj2-1","B048","641","Byron Bay to Ballina via Bangalow","Private bus services","3","00B5EF","FFFFFF"
"6-645-sj2-1","BVC","645","Ocean Shores to Byron Bay","Private bus services","3","00B5EF","FFFFFF"
"6-650-sj2-1","B062","650","Nimbin to Lismore","Private bus services","3","00B5EF","FFFFFF"
"6-652-sj2-2","B059","652","Tuntable Creek to Lismore","Private bus services","3","00B5EF","FFFFFF"
"6-652-A-sj2-2","B059","652A","Tuntable to Nimbin (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-653-sj2-1","B060","653","Lismore to Dunoon","Private bus services","3","00B5EF","FFFFFF"
"6-660-sj2-1","B082","660","Evans Head to Ballina","Private bus services","3","00B5EF","FFFFFF"
"6-661-sj2-1","B082","661","Lismore to Ballina","Private bus services","3","00B5EF","FFFFFF"
"6-662-sj2-1","B082","662","Lismore to Lennox Head","Private bus services","3","00B5EF","FFFFFF"
"6-664-sj2-1","B048","664","Ballina Heights to Ballina via Northlakes","Private bus services","3","00B5EF","FFFFFF"
"6-665-sj2-1","B048","665","Ballina to Prospect Estate via Angels Beach (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-668-sj2-1","B082","668","Ballina to West Ballina (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-669-sj2-1","B082","669","Ballina to East Ballina (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-670-sj2-1","B047","670","Kyogle and Casino to Lismore","Private bus services","3","00B5EF","FFFFFF"
"6-670-T-sj2-1","B047","670T","Tenterfield to Lismore","Private bus services","3","00B5EF","FFFFFF"
"6-671-sj2-1","B054","671","Casino to Gays Hill (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-672-sj2-1","B054","672","Casino to Northwest Casino via Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"6-673-sj2-1","B054","673","Casino to East Casino (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
